"gene_name","gene_id_mat","chromosome_mat","gene_id_pat","chromosome_pat","num_reads_mouse_1_female_mat_bl6","num_reads_mouse_2_female_mat_bl6","num_reads_mouse_4_female_mat_bl6","num_reads_mouse_7_male_mat_bl6","num_reads_mouse_8_male_mat_bl6","num_reads_mouse_1_female_pat_cast","num_reads_mouse_2_female_pat_cast","num_reads_mouse_4_female_pat_cast","num_reads_mouse_7_male_pat_cast","num_reads_mouse_8_male_pat_cast"
"Mir374b","ENSMUSG00000076269","X","MGP_CASTEiJ_G0009064","X",0,0,0,0,0,0,0,0,0,0
"Mir374c","ENSMUSG00000106465","X","MGP_CASTEiJ_G0009065","X",0,0,0,0,0,0,0,0,0,0
"Mir375","ENSMUSG00000065616","1","MGP_CASTEiJ_G0007448","1",0,0,0,0,0,0,0,0,0,0
"Mir376a","ENSMUSG00000105178","12","MGP_CASTEiJ_G0007807","12",0,0,0,0,0,0,0,0,0,0
"Mir376b","ENSMUSG00000105853","12","MGP_CASTEiJ_G0007805","12",0,0,0,0,0,0,0,0,0,0
"Mir376c","ENSMUSG00000076006","12","MGP_CASTEiJ_G0007803","12",0,0,0,0,0,0,0,0,0,0
"Mir377","ENSMUSG00000065438","12","MGP_CASTEiJ_G0007822","12",0,0,0,0,0,0,0,0,0,0
"Mir378a","ENSMUSG00000105200","18","MGP_CASTEiJ_G0008175","18",0,0,0,0,0,0,0,0,0,0
"Mir378b","ENSMUSG00000092985","11","MGP_CASTEiJ_G0007672","11",0,0,1,0,0,2,0,2,1,1
"Mir378c","ENSMUSG00000099036","14","MGP_CASTEiJ_G0007909","14",0,0,0,0,0,0,0,0,0,0
"Mir378d","ENSMUSG00000098756","10","MGP_CASTEiJ_G0007578","10",0,0,0,0,0,0,0,0,0,0
"Mir379","ENSMUSG00000065498","12","MGP_CASTEiJ_G0007786","12",0,0,0,0,0,0,0,0,0,0
"Mir380","ENSMUSG00000104582","12","MGP_CASTEiJ_G0007791","12",0,0,0,0,0,0,0,0,0,0
"Mir381","ENSMUSG00000098838","12","MGP_CASTEiJ_G0007809","12",0,0,0,0,0,0,0,0,0,0
"Mir382","ENSMUSG00000065428","12","MGP_CASTEiJ_G0007815","12",0,0,0,0,0,0,0,0,0,0
"Mir383","ENSMUSG00000065457","8","MGP_CASTEiJ_G0008839","8",0,0,0,0,0,0,0,0,0,0
"Mir384","ENSMUSG00000065499","X","MGP_CASTEiJ_G0009068","X",0,0,0,0,0,0,0,0,0,0
"Mir3960","ENSMUSG00000105841","2","MGP_CASTEiJ_G0008312","2",0,0,0,0,0,0,0,0,0,0
"Mir3961","ENSMUSG00000106655","13","MGP_CASTEiJ_G0007882","13",0,0,0,0,0,0,0,0,0,0
"Mir3962","ENSMUSG00000092633","1","MGP_CASTEiJ_G0007510","1",0,0,0,0,0,0,0,0,0,0
"Mir3963","ENSMUSG00000092830","3","MGP_CASTEiJ_G0008463","3",0,0,0,0,0,0,0,0,0,0
"Mir3964","ENSMUSG00000092639","15","MGP_CASTEiJ_G0007957","15",0,0,0,0,0,0,0,0,0,0
"Mir3965","ENSMUSG00000093311","5","MGP_CASTEiJ_G0008608","5",0,0,0,0,0,0,0,0,0,0
"Mir3966","ENSMUSG00000105557","10","MGP_CASTEiJ_G0007564","10",0,0,0,0,0,0,0,0,0,0
"Mir3967","ENSMUSG00000106199","2","MGP_CASTEiJ_G0008285","2",0,0,0,0,0,0,0,0,0,0
"Mir3968","ENSMUSG00000093096","11","MGP_CASTEiJ_G0007704","11",0,0,0,0,0,0,0,0,0,0
"Mir3969","ENSMUSG00000106074","5","MGP_CASTEiJ_G0008582","5",0,0,0,0,0,0,0,0,0,0
"Mir3970","ENSMUSG00000106278","19","MGP_CASTEiJ_G0008213","19",0,0,0,0,0,0,0,0,0,0
"Mir3971","ENSMUSG00000093100","11","MGP_CASTEiJ_G0007656","11",0,0,0,0,0,0,0,0,0,0
"Mir409","ENSMUSG00000105849","12","MGP_CASTEiJ_G0007825","12",0,0,0,0,0,0,0,0,0,0
"Mir410","ENSMUSG00000065497","12","MGP_CASTEiJ_G0007828","12",0,0,0,0,0,0,0,0,0,0
"Mir411","ENSMUSG00000065477","12","MGP_CASTEiJ_G0007787","12",0,0,0,0,0,0,0,0,0,0
"Mir412","ENSMUSG00000065570","12","MGP_CASTEiJ_G0007826","12",0,0,0,0,0,0,0,0,0,0
"Mir421","ENSMUSG00000065509","X","MGP_CASTEiJ_G0009063","X",0,0,0,0,0,0,0,0,0,0
"Mir423","ENSMUSG00000065518","11","MGP_CASTEiJ_G0007657","11",0,0,0,0,0,0,0,0,0,0
"Mir425","ENSMUSG00000065579","9","MGP_CASTEiJ_G0008973","9",0,0,0,0,0,0,0,0,0,0
"Mir429","ENSMUSG00000065427","4","MGP_CASTEiJ_G0008544","4",0,0,0,0,0,0,0,0,0,0
"Mir431","ENSMUSG00000070080","12","MGP_CASTEiJ_G0007774","12",0,0,0,0,0,0,0,0,0,0
"Mir432","ENSMUSG00000087855","12","MGP_CASTEiJ_G0007778","12",0,0,0,0,0,0,0,0,0,0
"Mir433","ENSMUSG00000070072","12","MGP_CASTEiJ_G0007775","12",0,0,0,0,0,0,0,0,0,0
"Mir434","ENSMUSG00000070133","12","MGP_CASTEiJ_G0007777","12",0,0,0,0,0,0,0,0,0,0
"Mir448","ENSMUSG00000065450","X","MGP_CASTEiJ_G0009089","X",0,0,0,0,0,0,0,0,0,0
"Mir449a","ENSMUSG00000065575","13","MGP_CASTEiJ_G0007894","13",0,0,0,0,0,0,0,0,0,0
"Mir449b","ENSMUSG00000078027","13","MGP_CASTEiJ_G0007893","13",0,0,0,0,0,0,0,0,0,0
"Mir449c","ENSMUSG00000076146","13","MGP_CASTEiJ_G0007892","13",0,0,0,0,0,0,0,0,0,0
"Mir450-1","ENSMUSG00000065486","X","MGP_CASTEiJ_G0009014","X",0,0,0,0,0,0,0,0,0,0
"Mir450-2","ENSMUSG00000076399","X","MGP_CASTEiJ_G0009015","X",0,0,0,0,0,0,0,0,0,0
"Mir450b","ENSMUSG00000076050","X","MGP_CASTEiJ_G0009013","X",0,0,0,0,0,0,0,0,0,0
"Mir452","ENSMUSG00000070138","X","MGP_CASTEiJ_G0009046","X",0,0,0,0,0,0,0,0,0,0
"Mir453","ENSMUSG00000077925","12","MGP_CASTEiJ_G0007819","12",0,0,0,0,0,0,0,0,0,0
"Mir455","ENSMUSG00000070102","4","MGP_CASTEiJ_G0008487","4",0,0,0,0,0,0,0,0,0,0
"Mir463","ENSMUSG00000070078","X","MGP_CASTEiJ_G0009032","X",0,0,0,0,0,0,0,0,0,0
"Mir465","ENSMUSG00000070071","X","MGP_CASTEiJ_G0009040","X",0,0,0,0,0,0,0,0,0,0
"Mir465d","ENSMUSG00000106642","X","MGP_CASTEiJ_G0009038","X",0,0,0,0,0,0,0,0,0,0
"Mir466d","ENSMUSG00000078031","2","MGP_CASTEiJ_G0008265","2",0,0,0,0,0,0,0,0,0,0
"Mir466f-1","ENSMUSG00000077972","2","MGP_CASTEiJ_G0008242","2",0,0,0,0,0,0,0,0,0,0
"Mir466f-2","ENSMUSG00000077998","2","MGP_CASTEiJ_G0008248","2",0,0,0,0,0,0,0,0,0,0
"Mir466f-3","ENSMUSG00000077981","2","MGP_CASTEiJ_G0008251","2",0,0,0,0,0,0,0,0,0,0
"Mir466g","ENSMUSG00000078025","2","MGP_CASTEiJ_G0008271","2",0,0,0,0,0,0,0,0,0,0
"Mir466h","ENSMUSG00000077941","2","MGP_CASTEiJ_G0008272","2",0,0,0,0,0,0,0,0,0,0
"Mir466i","ENSMUSG00000080574","13","MGP_CASTEiJ_G0007849","13",0,0,0,0,0,0,4,1,1,0
"Mir466j","ENSMUSG00000080526","10","MGP_CASTEiJ_G0007529","10",0,0,0,0,0,0,0,0,0,0
"Mir466k","ENSMUSG00000080424","3","MGP_CASTEiJ_G0008423","3",0,0,0,0,0,0,0,0,0,0
"Mir466l","ENSMUSG00000078060","2","MGP_CASTEiJ_G0008274","2",0,0,0,0,0,0,0,0,0,0
"Mir466m","ENSMUSG00000092793","2","MGP_CASTEiJ_G0008241","2",0,0,0,0,0,0,0,0,0,0
"Mir466n","ENSMUSG00000077991","2","MGP_CASTEiJ_G0008269","2",0,0,0,0,0,0,0,0,0,0
"Mir466o","ENSMUSG00000078026","2","MGP_CASTEiJ_G0008252","2",0,0,0,0,0,0,0,0,0,0
"Mir466q","ENSMUSG00000092990","3","MGP_CASTEiJ_G0008404","3",0,0,0,0,0,0,0,0,0,0
"Mir467f","ENSMUSG00000080573","11","MGP_CASTEiJ_G0007637","11",2,0,0,0,0,0,0,0,0,0
"Mir467h","ENSMUSG00000080409","9","MGP_CASTEiJ_G0008981","9",0,0,0,0,0,0,0,0,0,0
"Mir468","ENSMUSG00000106253","6","MGP_CASTEiJ_G0008665","6",0,0,0,0,0,0,0,0,0,0
"Mir470","ENSMUSG00000070073","X","MGP_CASTEiJ_G0009037","X",0,0,0,0,0,0,0,0,0,0
"Mir471","ENSMUSG00000070104","X","MGP_CASTEiJ_G0009030","X",0,0,0,0,0,0,0,0,0,0
"Mir483","ENSMUSG00000070140","7","MGP_CASTEiJ_G0008816","7",0,0,0,0,1,0,0,0,0,0
"Mir484","ENSMUSG00000070074","16","MGP_CASTEiJ_G0008035","16",0,0,0,0,0,0,0,0,0,0
"Mir485","ENSMUSG00000070128","12","MGP_CASTEiJ_G0007818","12",0,0,0,0,0,0,0,0,0,0
"Mir486","ENSMUSG00000070084","8","MGP_CASTEiJ_G0008833","8",0,0,0,0,0,0,0,0,0,0
"Mir487b","ENSMUSG00000076219","12","MGP_CASTEiJ_G0007810","12",0,0,0,0,0,0,0,0,0,0
"Mir488","ENSMUSG00000070103","1","MGP_CASTEiJ_G0007484","1",0,0,0,0,0,0,0,0,0,0
"Mir489","ENSMUSG00000070107","6","MGP_CASTEiJ_G0008633","6",0,0,0,0,0,0,0,0,0,0
"Mir490","ENSMUSG00000070075","6","MGP_CASTEiJ_G0008650","6",0,0,0,0,0,0,0,0,0,0
"Mir491","ENSMUSG00000070077","4","MGP_CASTEiJ_G0008491","4",0,0,0,0,0,0,0,0,0,0
"Mir493","ENSMUSG00000077025","12","MGP_CASTEiJ_G0007767","12",0,0,0,0,0,0,0,0,0,0
"Mir494","ENSMUSG00000070141","12","MGP_CASTEiJ_G0007796","12",0,0,0,0,0,0,0,0,0,0
"Mir495","ENSMUSG00000070105","12","MGP_CASTEiJ_G0007801","12",0,0,0,0,0,0,0,0,0,0
"Mir496a","ENSMUSG00000070136","12","MGP_CASTEiJ_G0007821","12",0,0,0,0,0,0,1,0,0,0
"Mir496b","ENSMUSG00000098718","19","MGP_CASTEiJ_G0008208","19",0,0,0,0,1,0,0,0,0,0
"Mir497","ENSMUSG00000105220","11","MGP_CASTEiJ_G0007643","11",0,0,0,0,0,0,0,0,0,0
"Mir497b","ENSMUSG00000070109","11","MGP_CASTEiJ_G0007642","11",0,0,0,0,0,0,0,0,0,0
"Mir499","ENSMUSG00000076312","2","MGP_CASTEiJ_G0008375","2",0,0,0,0,0,0,0,0,0,0
"Mir500","ENSMUSG00000070108","X","MGP_CASTEiJ_G0008987","X",0,0,0,0,0,0,0,0,0,0
"Mir501","ENSMUSG00000076251","X","MGP_CASTEiJ_G0008988","X",0,0,0,0,0,0,0,0,0,0
"Mir503","ENSMUSG00000076122","X","MGP_CASTEiJ_G0009018","X",0,0,0,0,1,0,0,0,0,0
"Mir504","ENSMUSG00000070110","X","MGP_CASTEiJ_G0009021","X",0,0,0,0,0,0,0,0,0,0
"Mir5046","ENSMUSG00000104884","19","MGP_CASTEiJ_G0008199","19",0,0,0,0,0,0,0,0,0,0
"Mir505","ENSMUSG00000070081","X","MGP_CASTEiJ_G0009023","X",0,0,0,0,0,0,0,0,0,0
"Mir509","ENSMUSG00000106233","X","MGP_CASTEiJ_G0009043","X",0,0,0,0,0,0,0,0,0,0
"Mir5098","ENSMUSG00000093061","5","MGP_CASTEiJ_G0008579","5",0,0,0,0,0,0,0,0,0,0
"Mir5099","ENSMUSG00000092998","12","MGP_CASTEiJ_G0007729","12",0,0,0,0,0,0,0,0,0,0
"Mir5100","ENSMUSG00000092734","11","MGP_CASTEiJ_G0007629","11",0,0,0,1,1,0,0,0,0,0
"Mir5101","ENSMUSG00000092922","12","MGP_CASTEiJ_G0007743","12",0,0,0,0,0,0,0,0,0,0
"Mir5103","ENSMUSG00000092852","1","MGP_CASTEiJ_G0007423","1",0,0,0,0,0,0,0,0,0,0
"Mir5104","ENSMUSG00000093060","10","MGP_CASTEiJ_G0007513","10",0,0,0,0,0,0,0,0,0,0
"Mir5106","ENSMUSG00000092677","4","MGP_CASTEiJ_G0008480","4",0,0,0,0,0,0,0,0,0,0
"Mir5107","ENSMUSG00000093327","18","MGP_CASTEiJ_G0008170","18",36,45,30,16,10,19,17,30,8,8
"Mir5108","ENSMUSG00000093017","10","MGP_CASTEiJ_G0007530","10",0,0,0,0,0,0,0,0,0,0
"Mir511","ENSMUSG00000077897","2","MGP_CASTEiJ_G0008279","2",0,0,0,0,0,0,0,0,0,0
"Mir5110","ENSMUSG00000093278","11","MGP_CASTEiJ_G0007667","11",0,0,0,0,0,0,0,0,0,0
"Mir5112","ENSMUSG00000092638","18","MGP_CASTEiJ_G0008186","18",0,0,0,0,0,0,0,0,0,0
"Mir5113","ENSMUSG00000092868","15","MGP_CASTEiJ_G0007988","15",0,0,0,0,0,0,0,0,0,0
"Mir5114","ENSMUSG00000093315","19","MGP_CASTEiJ_G0008223","19",0,0,0,0,0,0,0,0,0,0
"Mir5116","ENSMUSG00000092787","X","MGP_CASTEiJ_G0009020","X",0,0,0,0,0,0,0,0,0,0
"Mir5118","ENSMUSG00000093292","16","MGP_CASTEiJ_G0008065","16",0,0,0,0,0,0,0,0,0,0
"Mir5119","ENSMUSG00000093176","11","MGP_CASTEiJ_G0007686","11",1,1,0,0,0,1,2,0,0,1
"Mir5120","ENSMUSG00000092761","4","MGP_CASTEiJ_G0008481","4",0,0,0,0,0,0,0,0,0,0
"Mir5121","ENSMUSG00000105913","7","MGP_CASTEiJ_G0008750","7",0,0,0,0,0,0,0,0,0,0
"Mir5122","ENSMUSG00000092745","4","MGP_CASTEiJ_G0008520","4",0,0,0,0,0,0,0,0,0,0
"Mir5124a","ENSMUSG00000093269","13","MGP_CASTEiJ_G0007859","13",0,0,0,0,0,0,0,0,0,0
"Mir5124b","ENSMUSG00000099218","14","MGP_CASTEiJ_G0007896","14",0,0,0,0,0,0,0,0,0,0
"Mir5125","ENSMUSG00000092981","17","MGP_CASTEiJ_G0008091","17",0,0,0,0,0,0,0,0,0,0
"Mir5126","ENSMUSG00000093254","1","MGP_CASTEiJ_G0007455","1",0,0,0,0,0,0,0,0,0,0
"Mir5129","ENSMUSG00000092679","2","MGP_CASTEiJ_G0008319","2",0,0,0,0,0,0,0,0,0,0
"Mir5130","ENSMUSG00000092901","14","MGP_CASTEiJ_G0007936","14",0,0,0,0,0,0,0,0,0,0
"Mir5131","ENSMUSG00000093167","14","MGP_CASTEiJ_G0007908","14",0,0,0,0,0,0,0,0,0,0
"Mir5132","ENSMUSG00000092907","X","MGP_CASTEiJ_G0009050","X",0,0,0,0,0,0,0,0,0,0
"Mir5133","ENSMUSG00000092696","9","MGP_CASTEiJ_G0008947","9",0,0,0,0,0,0,0,0,0,0
"Mir5134","ENSMUSG00000093270","17","MGP_CASTEiJ_G0008093","17",0,0,0,0,0,0,0,0,0,0
"Mir5135","ENSMUSG00000092738","12","MGP_CASTEiJ_G0007744","12",0,0,0,0,0,0,0,0,0,0
"Mir5136","ENSMUSG00000093314","19","MGP_CASTEiJ_G0008203","19",0,0,0,0,0,0,0,0,0,0
"Mir532","ENSMUSG00000070139","X","MGP_CASTEiJ_G0008991","X",0,0,0,0,0,0,0,0,0,0
"Mir539","ENSMUSG00000076063","12","MGP_CASTEiJ_G0007812","12",0,0,0,0,0,0,0,0,0,0
"Mir540","ENSMUSG00000072900","12","MGP_CASTEiJ_G0007770","12",0,0,0,0,0,0,0,0,0,0
"Mir541","ENSMUSG00000076052","12","MGP_CASTEiJ_G0007823","12",0,0,0,0,0,0,0,0,0,0
"Mir542","ENSMUSG00000076140","X","MGP_CASTEiJ_G0009016","X",0,0,0,0,0,0,0,0,0,0
"Mir543","ENSMUSG00000076241","12","MGP_CASTEiJ_G0007800","12",0,0,0,0,0,0,0,0,0,0
"Mir544","ENSMUSG00000077001","12","MGP_CASTEiJ_G0007814","12",0,0,0,0,0,0,0,0,0,0
"Mir546","ENSMUSG00000072837","10","MGP_CASTEiJ_G0007580","10",0,0,0,0,0,0,0,0,0,0
"Mir547","ENSMUSG00000076005","X","MGP_CASTEiJ_G0009042","X",0,0,0,0,0,0,0,0,0,0
"Mir551b","ENSMUSG00000076120","3","MGP_CASTEiJ_G0008405","3",0,0,0,0,0,0,0,0,0,0
"Mir5615-1","ENSMUSG00000106347","10","MGP_CASTEiJ_G0007547","10",0,0,0,0,0,0,0,0,0,0
"Mir5615-2","ENSMUSG00000093498","10","MGP_CASTEiJ_G0007548","10",0,0,0,0,0,0,0,0,0,0
"Mir5616","ENSMUSG00000093403","4","MGP_CASTEiJ_G0008540","4",0,0,0,0,0,0,0,0,0,0
"Mir5617","ENSMUSG00000093408","X","MGP_CASTEiJ_G0008998","X",0,0,0,0,0,0,0,0,0,0
"Mir5618","ENSMUSG00000093615","9","MGP_CASTEiJ_G0008912","9",0,0,0,0,0,0,0,0,0,0
"Mir5619","ENSMUSG00000093690","5","MGP_CASTEiJ_G0008588","5",0,0,0,0,0,0,0,0,0,0
"Mir5620","ENSMUSG00000093599","7","MGP_CASTEiJ_G0008721","7",0,0,0,0,0,0,0,0,0,0
"Mir5621","ENSMUSG00000093539","11","MGP_CASTEiJ_G0007705","11",0,0,0,0,0,0,0,0,0,0
"Mir5622","ENSMUSG00000093746","2","MGP_CASTEiJ_G0008373","2",0,0,0,0,0,0,0,0,0,0
"Mir5623","ENSMUSG00000093757","19","MGP_CASTEiJ_G0008233","19",0,0,0,0,0,0,0,0,0,0
"Mir5625","ENSMUSG00000093710","5","MGP_CASTEiJ_G0008559","5",0,0,0,0,0,0,0,0,0,0
"Mir5626","ENSMUSG00000093763","9","MGP_CASTEiJ_G0008955","9",0,0,0,0,0,0,0,0,0,0
"Mir5627","ENSMUSG00000093618","12","MGP_CASTEiJ_G0007732","12",0,0,0,0,0,0,0,0,0,0
"Mir568","ENSMUSG00000076372","16","MGP_CASTEiJ_G0008059","16",0,0,0,0,0,5,8,8,5,5
"Mir5710","ENSMUSG00000093441","9","MGP_CASTEiJ_G0008945","9",0,0,0,0,0,0,0,0,0,0
"Mir574","ENSMUSG00000077042","5","MGP_CASTEiJ_G0008573","5",0,0,0,0,0,0,0,0,0,0
"Mir582","ENSMUSG00000076946","13","MGP_CASTEiJ_G0007890","13",0,0,0,0,0,0,0,0,0,0
"Mir592","ENSMUSG00000076067","6","MGP_CASTEiJ_G0008639","6",0,0,0,0,0,0,0,0,0,0
"Mir598","ENSMUSG00000076049","14","MGP_CASTEiJ_G0007922","14",0,0,0,0,0,0,0,0,0,0
"Mir599","ENSMUSG00000076333","15","MGP_CASTEiJ_G0007958","15",0,0,0,0,0,0,0,0,0,0
"Mir615","ENSMUSG00000076010","15","MGP_CASTEiJ_G0008020","15",0,0,0,0,0,0,0,0,0,0
"Mir6237","ENSMUSG00000098408","9","MGP_CASTEiJ_G0008915","9",0,0,0,0,0,0,0,0,0,0
"Mir6238","ENSMUSG00000099176","7","MGP_CASTEiJ_G0008753","7",0,0,0,0,0,0,0,0,0,0
"Mir6241","ENSMUSG00000098612","14","MGP_CASTEiJ_G0007947","14",0,0,0,0,0,0,0,0,0,0
"Mir6244","ENSMUSG00000099311","9","MGP_CASTEiJ_G0008943","9",0,0,0,0,0,0,0,0,0,0
"Mir6335","ENSMUSG00000098734","2","MGP_CASTEiJ_G0008325","2",0,0,0,0,0,0,0,0,0,0
"Mir6336","ENSMUSG00000098660","2","MGP_CASTEiJ_G0008318","2",0,0,0,0,0,0,0,0,0,0
"Mir6337","ENSMUSG00000099184","2","MGP_CASTEiJ_G0008323","2",0,0,0,0,0,0,0,0,0,0
"Mir6338","ENSMUSG00000098658","11","MGP_CASTEiJ_G0007648","11",0,0,0,0,0,0,0,0,0,0
"Mir6339","ENSMUSG00000098347","2","MGP_CASTEiJ_G0008363","2",0,0,0,0,0,0,0,0,0,0
"Mir6340","ENSMUSG00000098588","2","MGP_CASTEiJ_G0008390","2",0,0,0,0,0,0,0,0,0,0
"Mir6341","ENSMUSG00000098555","1","MGP_CASTEiJ_G0007412","1",0,0,0,0,0,0,0,0,0,0
"Mir6342","ENSMUSG00000099257","1","MGP_CASTEiJ_G0007420","1",0,0,0,0,0,0,0,0,0,0
"Mir6343","ENSMUSG00000098611","1","MGP_CASTEiJ_G0007450","1",0,0,0,0,0,0,0,0,0,0
"Mir6344","ENSMUSG00000098797","1","MGP_CASTEiJ_G0007452","1",0,0,0,0,0,0,0,0,0,0
"Mir6345","ENSMUSG00000098689","1","MGP_CASTEiJ_G0007465","1",0,0,0,0,0,0,0,0,0,2
"Mir6346","ENSMUSG00000098273","1","MGP_CASTEiJ_G0007470","1",0,0,0,0,0,0,0,0,0,0
"Mir6347","ENSMUSG00000098379","1","MGP_CASTEiJ_G0007492","1",0,0,0,0,0,0,0,0,3,0
"Mir6348","ENSMUSG00000098407","1","MGP_CASTEiJ_G0007493","1",0,0,0,0,0,0,0,0,0,0
"Mir6349","ENSMUSG00000098833","1","MGP_CASTEiJ_G0007428","1",0,0,0,0,0,0,0,0,0,0
"Mir6350","ENSMUSG00000098876","1","MGP_CASTEiJ_G0007432","1",0,0,0,0,0,0,0,0,0,0
"Mir6351","ENSMUSG00000098504","1","MGP_CASTEiJ_G0007444","1",0,0,1,0,1,0,0,0,0,0
"Mir6352","ENSMUSG00000099141","1","MGP_CASTEiJ_G0007451","1",0,0,0,0,0,0,0,0,0,0
"Mir6353","ENSMUSG00000098851","1","MGP_CASTEiJ_G0007454","1",0,0,0,0,0,0,0,0,0,0
"Mir6354","ENSMUSG00000098829","1","MGP_CASTEiJ_G0007494","1",0,0,0,0,0,0,0,0,0,0
"Mir6355","ENSMUSG00000098287","18","MGP_CASTEiJ_G0008169","18",0,0,0,0,0,0,0,0,0,0
"Mir6356","ENSMUSG00000099300","18","MGP_CASTEiJ_G0008181","18",0,0,0,0,0,0,0,0,0,0
"Mir6357","ENSMUSG00000098721","18","MGP_CASTEiJ_G0008183","18",0,0,0,0,0,0,0,0,0,0
"Mir6358","ENSMUSG00000098276","18","MGP_CASTEiJ_G0008185","18",0,0,0,0,0,0,0,0,0,0
"Mir6359","ENSMUSG00000098676","18","MGP_CASTEiJ_G0008187","18",0,0,0,0,0,0,0,0,0,0
"Mir6361","ENSMUSG00000098252","18","MGP_CASTEiJ_G0008155","18",0,0,0,0,0,0,0,0,0,0
"Mir6362","ENSMUSG00000098448","16","MGP_CASTEiJ_G0008047","16",0,0,0,0,0,0,0,0,0,0
"Mir6363","ENSMUSG00000098482","16","MGP_CASTEiJ_G0008063","16",0,0,0,0,0,0,0,0,0,0
"Mir6364","ENSMUSG00000098675","16","MGP_CASTEiJ_G0008024","16",0,0,0,0,0,0,0,0,0,0
"Mir6365","ENSMUSG00000099214","16","MGP_CASTEiJ_G0008032","16",0,0,0,0,0,0,0,0,0,0
"Mir6366","ENSMUSG00000099293","16","MGP_CASTEiJ_G0008038","16",0,0,0,0,0,0,0,0,0,0
"Mir6367","ENSMUSG00000099308","16","MGP_CASTEiJ_G0008079","16",0,0,0,0,0,0,0,0,0,0
"Mir6368","ENSMUSG00000099158","13","MGP_CASTEiJ_G0007856","13",0,0,0,0,0,0,0,0,0,0
"Mir6369","ENSMUSG00000098258","13","MGP_CASTEiJ_G0007873","13",0,0,0,0,0,0,0,0,0,0
"Mir6370","ENSMUSG00000099149","6","MGP_CASTEiJ_G0008637","6",0,0,0,0,0,0,0,0,0,0
"Mir6371","ENSMUSG00000099221","6","MGP_CASTEiJ_G0008656","6",0,0,0,0,0,0,0,0,0,0
"Mir6372","ENSMUSG00000099015","11","MGP_CASTEiJ_G0007602","11",0,0,0,0,0,0,0,0,0,0
"Mir6373","ENSMUSG00000098533","6","MGP_CASTEiJ_G0008678","6",0,0,0,0,0,0,0,0,0,0
"Mir6374","ENSMUSG00000099045","6","MGP_CASTEiJ_G0008668","6",0,0,0,0,0,0,0,0,0,0
"Mir6376","ENSMUSG00000099095","6","MGP_CASTEiJ_G0008672","6",0,0,0,0,0,0,0,0,0,0
"Mir6377","ENSMUSG00000098401","3","MGP_CASTEiJ_G0008416","3",1,2,0,0,0,0,0,0,0,0
"Mir6378","ENSMUSG00000098862","3","MGP_CASTEiJ_G0008410","3",0,0,0,0,0,0,0,0,0,0
"Mir6379","ENSMUSG00000098417","3","MGP_CASTEiJ_G0008414","3",0,0,0,0,0,0,0,0,0,0
"Mir6380","ENSMUSG00000099011","3","MGP_CASTEiJ_G0008459","3",0,0,0,0,0,0,0,0,0,0
"Mir6381","ENSMUSG00000098871","3","MGP_CASTEiJ_G0008462","3",0,0,0,0,0,0,0,0,0,0
"Mir6383","ENSMUSG00000098493","X","MGP_CASTEiJ_G0009078","X",0,0,0,0,0,0,0,0,0,0
"Mir6384","ENSMUSG00000105738","X","MGP_CASTEiJ_G0009007","X",0,0,0,0,0,0,0,0,0,0
"Mir6385","ENSMUSG00000098886","9","MGP_CASTEiJ_G0008946","9",0,0,0,0,0,0,0,0,0,0
"Mir6386","ENSMUSG00000098766","9","MGP_CASTEiJ_G0008961","9",0,2,0,0,0,4,0,1,0,0
"Mir6387","ENSMUSG00000098480","12","MGP_CASTEiJ_G0007721","12",0,0,0,0,0,0,0,0,0,0
"Mir6389","ENSMUSG00000099203","7","MGP_CASTEiJ_G0008755","7",0,0,0,0,0,0,0,0,0,0
"Mir6390","ENSMUSG00000098780","14","MGP_CASTEiJ_G0007938","14",0,0,0,0,0,0,0,0,0,0
"Mir6391","ENSMUSG00000098433","14","MGP_CASTEiJ_G0007948","14",0,0,0,0,0,0,0,0,0,0
"Mir6392","ENSMUSG00000098882","15","MGP_CASTEiJ_G0007998","15",0,0,0,0,0,0,0,0,0,0
"Mir6393","ENSMUSG00000098938","15","MGP_CASTEiJ_G0008003","15",0,0,0,0,0,0,0,0,0,0
"Mir6394","ENSMUSG00000099030","7","MGP_CASTEiJ_G0008787","7",0,0,0,0,0,0,0,0,0,0
"Mir6395","ENSMUSG00000098785","8","MGP_CASTEiJ_G0008837","8",0,0,0,0,0,1,3,3,1,2
"Mir6396","ENSMUSG00000098500","8","MGP_CASTEiJ_G0008903","8",0,0,0,0,0,1,0,0,0,0
"Mir6397","ENSMUSG00000098980","4","MGP_CASTEiJ_G0008500","4",0,0,2,0,0,0,0,0,0,0
"Mir6398","ENSMUSG00000099005","4","MGP_CASTEiJ_G0008509","4",0,0,0,0,0,0,0,0,0,0
"Mir6399","ENSMUSG00000098513","4","MGP_CASTEiJ_G0008530","4",0,0,0,0,0,0,0,0,0,1
"Mir6400","ENSMUSG00000098929","4","MGP_CASTEiJ_G0008469","4",0,0,0,0,0,1,0,0,0,1
"Mir6401","ENSMUSG00000098619","7","MGP_CASTEiJ_G0008808","7",0,0,0,0,0,0,0,0,0,0
"Mir6402","ENSMUSG00000098563","4","MGP_CASTEiJ_G0008493","4",0,0,0,0,0,0,0,0,0,0
"Mir6403","ENSMUSG00000099289","4","MGP_CASTEiJ_G0008524","4",0,1,0,0,0,0,1,0,0,0
"Mir6404","ENSMUSG00000099321","7","MGP_CASTEiJ_G0008818","7",0,0,0,0,0,0,0,0,0,0
